Source_Path,Destination_Path,Academic_Year,Term_or_Type,Doc_Nature,Subject,Level,Is_Scanned,OCR_Applied,Confidence_Score
C:\Users\fethi\dzexams_downloaded_pdfs\المتوسطة\bem\islam\72.pdf,C:\Users\fethi\dzexams_downloaded_pdfs\المتوسطة\bem\islam\Unclassified\Year_Unknown_Term_Unknown_Arabe_4AM_BEM_72.pdf,Year_Unknown,Term_Unknown,Sujet,Arabe,4AM_BEM,False,False,25
C:\Users\fethi\dzexams_downloaded_pdfs\المتوسطة\bem\math\121.pdf,C:\Users\fethi\dzexams_downloaded_pdfs\المتوسطة\bem\math\Devoirs\Year_Unknown_Devoirs_Arabe_4AM_BEM_121.pdf,Year_Unknown,Devoirs,Sujet,Arabe,4AM_BEM,False,False,60
C:\Users\fethi\dzexams_downloaded_pdfs\المتوسطة\bem\math\13.pdf,C:\Users\fethi\dzexams_downloaded_pdfs\المتوسطة\bem\math\Unclassified\Year_Unknown_Term_Unknown_Arabe_4AM_BEM_13.pdf,Year_Unknown,Term_Unknown,Sujet,Arabe,4AM_BEM,False,False,25
C:\Users\fethi\dzexams_downloaded_pdfs\المتوسطة\bem\math\132.pdf,C:\Users\fethi\dzexams_downloaded_pdfs\المتوسطة\bem\math\Devoirs\Year_Unknown_Devoirs_Arabe_4AM_BEM_132.pdf,Year_Unknown,Devoirs,Sujet,Arabe,4AM_BEM,False,False,60
C:\Users\fethi\dzexams_downloaded_pdfs\المتوسطة\bem\math\141.pdf,C:\Users\fethi\dzexams_downloaded_pdfs\المتوسطة\bem\math\Cours_Resumes\2019-2020\Cours_Resumes_2019-2020_Philosophie_4AM_BEM_141.pdf,2019-2020,Cours_Resumes,Sujet,Philosophie,4AM_BEM,False,False,100
C:\Users\fethi\dzexams_downloaded_pdfs\المتوسطة\bem\math\16.pdf,C:\Users\fethi\dzexams_downloaded_pdfs\المتوسطة\bem\math\Unclassified\Year_Unknown_Term_Unknown_Arabe_4AM_BEM_16.pdf,Year_Unknown,Term_Unknown,Sujet,Arabe,4AM_BEM,False,False,25
C:\Users\fethi\dzexams_downloaded_pdfs\المتوسطة\bem\math\15.pdf,C:\Users\fethi\dzexams_downloaded_pdfs\المتوسطة\bem\math\Trimestre_1\Year_Unknown_Trimestre_1_Arabe_4AM_BEM_15.pdf,Year_Unknown,Trimestre_1,Sujet,Arabe,4AM_BEM,False,False,60
C:\Users\fethi\dzexams_downloaded_pdfs\المتوسطة\bem\math\18.pdf,C:\Users\fethi\dzexams_downloaded_pdfs\المتوسطة\bem\math\Cours_Resumes\Cours_Resumes_Histoire_Geo_4AM_BEM_18.pdf,Year_Unknown,Cours_Resumes,Sujet,Histoire_Geo,4AM_BEM,False,False,60
C:\Users\fethi\dzexams_downloaded_pdfs\المتوسطة\bem\fr\85.pdf,C:\Users\fethi\dzexams_downloaded_pdfs\المتوسطة\bem\fr\2024\BAC_Blanc\2024_BAC_Blanc_Arabe_3AS_BAC_85.pdf,2024,BAC_Blanc,Sujet,Arabe,3AS_BAC,False,True,100
C:\Users\fethi\dzexams_downloaded_pdfs\المتوسطة\bem\math\20.pdf,C:\Users\fethi\dzexams_downloaded_pdfs\المتوسطة\bem\math\Trimestre_1\Year_Unknown_Trimestre_1_Philosophie_4AM_BEM_20.pdf,Year_Unknown,Trimestre_1,Sujet,Philosophie,4AM_BEM,False,False,60
C:\Users\fethi\dzexams_downloaded_pdfs\المتوسطة\bem\math\22.pdf,C:\Users\fethi\dzexams_downloaded_pdfs\المتوسطة\bem\math\2019-2020\Trimestre_1\2019-2020_Trimestre_1_Arabe_4AM_BEM_22.pdf,2019-2020,Trimestre_1,Sujet,Arabe,4AM_BEM,False,False,100
C:\Users\fethi\dzexams_downloaded_pdfs\المتوسطة\bem\math\23.pdf,C:\Users\fethi\dzexams_downloaded_pdfs\المتوسطة\bem\math\2019-2020\Trimestre_1\2019-2020_Trimestre_1_Arabe_4AM_BEM_23.pdf,2019-2020,Trimestre_1,Sujet,Arabe,4AM_BEM,False,False,100
C:\Users\fethi\dzexams_downloaded_pdfs\المتوسطة\bem\math\24.pdf,C:\Users\fethi\dzexams_downloaded_pdfs\المتوسطة\bem\math\Examen\Year_Unknown_Examen_Arabe_4AM_BEM_24.pdf,Year_Unknown,Examen,Sujet,Arabe,4AM_BEM,False,False,60
C:\Users\fethi\dzexams_downloaded_pdfs\المتوسطة\bem\math\297.pdf,C:\Users\fethi\dzexams_downloaded_pdfs\المتوسطة\bem\math\2016\Devoirs\2016_Devoirs_Arabe_4AM_BEM_297.pdf,2016,Devoirs,Sujet,Arabe,4AM_BEM,False,False,100
C:\Users\fethi\dzexams_downloaded_pdfs\المتوسطة\bem\math\7.pdf,C:\Users\fethi\dzexams_downloaded_pdfs\المتوسطة\bem\math\2019\Examen\2019_Examen_Histoire_Geo_4AM_BEM_7.pdf,2019,Examen,Sujet,Histoire_Geo,4AM_BEM,False,False,100
C:\Users\fethi\dzexams_downloaded_pdfs\المتوسطة\bem\physique\118.pdf,C:\Users\fethi\dzexams_downloaded_pdfs\المتوسطة\bem\physique\2015\Trimestre_3\2015_Trimestre_3_Arabe_4AM_BEM_118.pdf,2015,Trimestre_3,Sujet,Arabe,4AM_BEM,False,False,100
C:\Users\fethi\dzexams_downloaded_pdfs\المتوسطة\bem\physique\123.pdf,C:\Users\fethi\dzexams_downloaded_pdfs\المتوسطة\bem\physique\Devoirs\Year_Unknown_Devoirs_Arabe_4AM_BEM_123.pdf,Year_Unknown,Devoirs,Sujet,Arabe,4AM_BEM,False,False,60
C:\Users\fethi\dzexams_downloaded_pdfs\المتوسطة\bem\physique\133.pdf,C:\Users\fethi\dzexams_downloaded_pdfs\المتوسطة\bem\physique\Cours_Resumes\Cours_Resumes_Histoire_Geo_4AM_BEM_133.pdf,Year_Unknown,Cours_Resumes,Sujet,Histoire_Geo,4AM_BEM,False,False,60
C:\Users\fethi\dzexams_downloaded_pdfs\المتوسطة\bem\fr\93.pdf,C:\Users\fethi\dzexams_downloaded_pdfs\المتوسطة\bem\fr\2021\BAC_Officiel\2021_BAC_Officiel_Philosophie_3AS_BAC_93.pdf,2021,BAC_Officiel,Sujet,Philosophie,3AS_BAC,False,True,100
C:\Users\fethi\dzexams_downloaded_pdfs\المتوسطة\bem\islam\6.pdf,C:\Users\fethi\dzexams_downloaded_pdfs\المتوسطة\bem\islam\Unclassified\Year_Unknown_Term_Unknown_4AM_BEM_6.pdf,Year_Unknown,Term_Unknown,Sujet,Subject_Unknown,4AM_BEM,False,True,10
C:\Users\fethi\dzexams_downloaded_pdfs\المتوسطة\bem\physique\26.pdf,C:\Users\fethi\dzexams_downloaded_pdfs\المتوسطة\bem\physique\2012-2012\Examen\2012-2012_Examen_Arabe_4AM_BEM_26.pdf,2012-2012,Examen,Sujet,Arabe,4AM_BEM,False,False,100
C:\Users\fethi\dzexams_downloaded_pdfs\المتوسطة\bem\physique\27.pdf,C:\Users\fethi\dzexams_downloaded_pdfs\المتوسطة\bem\physique\Trimestre_1\Year_Unknown_Trimestre_1_Arabe_4AM_BEM_27.pdf,Year_Unknown,Trimestre_1,Sujet,Arabe,4AM_BEM,False,False,60
C:\Users\fethi\dzexams_downloaded_pdfs\المتوسطة\bem\physique\28.pdf,C:\Users\fethi\dzexams_downloaded_pdfs\المتوسطة\bem\physique\2016-2017\Examen\2016-2017_Term_Unknown_Corrige_Physique_4AM_BEM_28.pdf,2016-2017,Term_Unknown,Corrige,Physique,4AM_BEM,False,False,65
C:\Users\fethi\dzexams_downloaded_pdfs\المتوسطة\bem\physique\29.pdf,C:\Users\fethi\dzexams_downloaded_pdfs\المتوسطة\bem\physique\Examen\Year_Unknown_Examen_Corrige_Arabe_4AM_BEM_29.pdf,Year_Unknown,Examen,Corrige,Arabe,4AM_BEM,False,False,60
C:\Users\fethi\dzexams_downloaded_pdfs\المتوسطة\bem\islam\67.pdf,C:\Users\fethi\dzexams_downloaded_pdfs\المتوسطة\bem\islam\Examen\Year_Unknown_Examen_3AS_BAC_67.pdf,Year_Unknown,Examen,Sujet,Subject_Unknown,3AS_BAC,False,True,45
C:\Users\fethi\dzexams_downloaded_pdfs\المتوسطة\bem\hist\108.pdf,C:\Users\fethi\dzexams_downloaded_pdfs\المتوسطة\bem\hist\Unclassified\Year_Unknown_Term_Unknown_3AS_BAC_108.pdf,Year_Unknown,Term_Unknown,Sujet,Subject_Unknown,3AS_BAC,False,True,10
C:\Users\fethi\dzexams_downloaded_pdfs\المتوسطة\bem\hist\300.pdf,C:\Users\fethi\dzexams_downloaded_pdfs\المتوسطة\bem\hist\Devoir_T2\Year_Unknown_Devoir_T2_Arabe_4AM_BEM_300.pdf,Year_Unknown,Devoir_T2,Sujet,Arabe,4AM_BEM,False,True,60
C:\Users\fethi\dzexams_downloaded_pdfs\المتوسطة\bem\physique\30.pdf,C:\Users\fethi\dzexams_downloaded_pdfs\المتوسطة\bem\physique\Unclassified\Year_Unknown_Term_Unknown_Physique_4AM_BEM_30.pdf,Year_Unknown,Term_Unknown,Sujet,Physique,4AM_BEM,False,False,25
C:\Users\fethi\dzexams_downloaded_pdfs\المتوسطة\bem\physique\31.pdf,C:\Users\fethi\dzexams_downloaded_pdfs\المتوسطة\bem\physique\2020\Examen\2020_Examen_Arabe_3AS_BAC_31.pdf,2020,Examen,Sujet,Arabe,3AS_BAC,False,False,100
C:\Users\fethi\dzexams_downloaded_pdfs\المتوسطة\bem\islam\302.pdf,C:\Users\fethi\dzexams_downloaded_pdfs\المتوسطة\bem\islam\Devoir_T2\Year_Unknown_Devoir_T2_Arabe_4AM_BEM_302.pdf,Year_Unknown,Devoir_T2,Sujet,Arabe,4AM_BEM,False,True,60
C:\Users\fethi\dzexams_downloaded_pdfs\المتوسطة\bem\physique\33.pdf,C:\Users\fethi\dzexams_downloaded_pdfs\المتوسطة\bem\physique\Trimestre_2\Year_Unknown_Trimestre_2_Arabe_4AM_BEM_33.pdf,Year_Unknown,Trimestre_2,Sujet,Arabe,4AM_BEM,False,False,60
C:\Users\fethi\dzexams_downloaded_pdfs\المتوسطة\bem\physique\35.pdf,C:\Users\fethi\dzexams_downloaded_pdfs\المتوسطة\bem\physique\Cours_Resumes\Cours_Resumes_Corrige_Physique_4AM_BEM_35.pdf,Year_Unknown,Cours_Resumes,Corrige,Physique,4AM_BEM,False,False,60
C:\Users\fethi\dzexams_downloaded_pdfs\المتوسطة\bem\science\120.pdf,C:\Users\fethi\dzexams_downloaded_pdfs\المتوسطة\bem\science\2019\Devoirs\2019_Devoirs_Sciences_4AM_BEM_120.pdf,2019,Devoirs,Sujet,Sciences,4AM_BEM,False,False,100
C:\Users\fethi\dzexams_downloaded_pdfs\المتوسطة\bem\physique\36.pdf,C:\Users\fethi\dzexams_downloaded_pdfs\المتوسطة\bem\physique\Unclassified\Year_Unknown_Term_Unknown_Arabe_4AM_BEM_36.pdf,Year_Unknown,Term_Unknown,Sujet,Arabe,4AM_BEM,False,False,25
C:\Users\fethi\dzexams_downloaded_pdfs\المتوسطة\bem\islam\61.pdf,C:\Users\fethi\dzexams_downloaded_pdfs\المتوسطة\bem\islam\2019\Trimestre_2\2019_Trimestre_2_Arabe_3AS_BAC_61.pdf,2019,Trimestre_2,Sujet,Arabe,3AS_BAC,False,True,100
C:\Users\fethi\dzexams_downloaded_pdfs\المتوسطة\bem\science\124.pdf,C:\Users\fethi\dzexams_downloaded_pdfs\المتوسطة\bem\science\2019-2020\Devoir_T1\2019-2020_Devoir_T1_Arabe_3AS_BAC_124.pdf,2019-2020,Devoir_T1,Sujet,Arabe,3AS_BAC,False,False,100
C:\Users\fethi\dzexams_downloaded_pdfs\المتوسطة\bem\science\143.pdf,C:\Users\fethi\dzexams_downloaded_pdfs\المتوسطة\bem\science\2021-2022\Devoirs\2021-2022_Devoirs_Arabe_4AM_BEM_143.pdf,2021-2022,Devoirs,Sujet,Arabe,4AM_BEM,False,False,100
C:\Users\fethi\dzexams_downloaded_pdfs\المتوسطة\bem\science\299.pdf,C:\Users\fethi\dzexams_downloaded_pdfs\المتوسطة\bem\science\2024\Devoir_T2\2024_Devoir_T2_Arabe_3AS_BAC_299.pdf,2024,Devoir_T2,Sujet,Arabe,3AS_BAC,False,False,100
C:\Users\fethi\dzexams_downloaded_pdfs\المتوسطة\bem\science\134.pdf,C:\Users\fethi\dzexams_downloaded_pdfs\المتوسطة\bem\science\Cours_Resumes\Cours_Resumes_Corrige_Sciences_4AM_BEM_134.pdf,Year_Unknown,Cours_Resumes,Corrige,Sciences,4AM_BEM,False,False,60
C:\Users\fethi\dzexams_downloaded_pdfs\المتوسطة\bem\science\37.pdf,C:\Users\fethi\dzexams_downloaded_pdfs\المتوسطة\bem\science\2020\Trimestre_2\2020_Trimestre_2_Philosophie_4AM_BEM_37.pdf,2020,Trimestre_2,Sujet,Philosophie,4AM_BEM,False,False,100
C:\Users\fethi\dzexams_downloaded_pdfs\المتوسطة\bem\science\38.pdf,C:\Users\fethi\dzexams_downloaded_pdfs\المتوسطة\bem\science\Cours_Resumes\2021\Cours_Resumes_2021_Arabe_4AM_BEM_38.pdf,2021,Cours_Resumes,Sujet,Arabe,4AM_BEM,False,False,100
C:\Users\fethi\dzexams_downloaded_pdfs\المتوسطة\bem\science\39.pdf,C:\Users\fethi\dzexams_downloaded_pdfs\المتوسطة\bem\science\2019-2020\Trimestre_2\2019-2020_Trimestre_2_Arabe_4AM_BEM_39.pdf,2019-2020,Trimestre_2,Sujet,Arabe,4AM_BEM,False,False,100
C:\Users\fethi\dzexams_downloaded_pdfs\المتوسطة\bem\science\40.pdf,C:\Users\fethi\dzexams_downloaded_pdfs\المتوسطة\bem\science\2020\Trimestre_2\2020_Trimestre_2_Histoire_Geo_4AM_BEM_40.pdf,2020,Trimestre_2,Sujet,Histoire_Geo,4AM_BEM,False,False,100
C:\Users\fethi\dzexams_downloaded_pdfs\المتوسطة\bem\science\42.pdf,C:\Users\fethi\dzexams_downloaded_pdfs\المتوسطة\bem\science\Examen\Year_Unknown_Examen_Arabe_4AM_BEM_42.pdf,Year_Unknown,Examen,Sujet,Arabe,4AM_BEM,False,False,60
C:\Users\fethi\dzexams_downloaded_pdfs\المتوسطة\bem\islam\66.pdf,C:\Users\fethi\dzexams_downloaded_pdfs\المتوسطة\bem\islam\Unclassified\Year_Unknown_Term_Unknown_4AM_BEM_66.pdf,Year_Unknown,Term_Unknown,Sujet,Subject_Unknown,4AM_BEM,False,True,10
C:\Users\fethi\dzexams_downloaded_pdfs\المتوسطة\bem\science\41.pdf,C:\Users\fethi\dzexams_downloaded_pdfs\المتوسطة\bem\science\Examen\Year_Unknown_Examen_Arabe_4AM_BEM_41.pdf,Year_Unknown,Examen,Sujet,Arabe,4AM_BEM,False,False,60
C:\Users\fethi\dzexams_downloaded_pdfs\المتوسطة\bem\science\44.pdf,C:\Users\fethi\dzexams_downloaded_pdfs\المتوسطة\bem\science\2021\BAC_Blanc\2021_BAC_Blanc_Arabe_3AS_BAC_44.pdf,2021,BAC_Blanc,Sujet,Arabe,3AS_BAC,False,False,100
C:\Users\fethi\dzexams_downloaded_pdfs\المتوسطة\bem\science\47.pdf,C:\Users\fethi\dzexams_downloaded_pdfs\المتوسطة\bem\science\2024\Trimestre_2\2024_Trimestre_2_Arabe_4AM_BEM_47.pdf,2024,Trimestre_2,Sujet,Arabe,4AM_BEM,False,False,100
C:\Users\fethi\dzexams_downloaded_pdfs\المتوسطة\bem\fr\86.pdf,C:\Users\fethi\dzexams_downloaded_pdfs\المتوسطة\bem\fr\2018\Trimestre_3\2018_Trimestre_3_Histoire_Geo_4AM_BEM_86.pdf,2018,Trimestre_3,Sujet,Histoire_Geo,4AM_BEM,False,True,100
C:\Users\fethi\dzexams_downloaded_pdfs\المتوسطة\bem\science\45.pdf,C:\Users\fethi\dzexams_downloaded_pdfs\المتوسطة\bem\science\2015-2016\Examen\2015-2016_Term_Unknown_Sciences_4AM_BEM_45.pdf,2015-2016,Term_Unknown,Sujet,Sciences,4AM_BEM,False,False,65
C:\Users\fethi\dzexams_downloaded_pdfs\المتوسطة\bem\science\9.pdf,C:\Users\fethi\dzexams_downloaded_pdfs\المتوسطة\bem\science\2015-2016\Examen\2015-2016_Term_Unknown_Sciences_4AM_BEM_9.pdf,2015-2016,Term_Unknown,Sujet,Sciences,4AM_BEM,False,False,65
C:\Users\fethi\dzexams_downloaded_pdfs\المتوسطة\4am\arabe\10000.pdf,C:\Users\fethi\dzexams_downloaded_pdfs\المتوسطة\4am\arabe\Unclassified\Year_Unknown_Term_Unknown_Arabe_4AM_BEM_10000.pdf,Year_Unknown,Term_Unknown,Sujet,Arabe,4AM_BEM,False,False,25
C:\Users\fethi\dzexams_downloaded_pdfs\المتوسطة\4am\arabe\10003.pdf,C:\Users\fethi\dzexams_downloaded_pdfs\المتوسطة\4am\arabe\2020\Examen\2020_Examen_Arabe_4AM_BEM_10003.pdf,2020,Examen,Sujet,Arabe,4AM_BEM,False,False,100
C:\Users\fethi\dzexams_downloaded_pdfs\المتوسطة\4am\arabe\10004.pdf,C:\Users\fethi\dzexams_downloaded_pdfs\المتوسطة\4am\arabe\Unclassified\Year_Unknown_Term_Unknown_Histoire_Geo_4AM_BEM_10004.pdf,Year_Unknown,Term_Unknown,Sujet,Histoire_Geo,4AM_BEM,False,False,25
C:\Users\fethi\dzexams_downloaded_pdfs\المتوسطة\bem\science\48.pdf,C:\Users\fethi\dzexams_downloaded_pdfs\المتوسطة\bem\science\Trimestre_1\Year_Unknown_Trimestre_1_Sciences_1AS_48.pdf,Year_Unknown,Trimestre_1,Sujet,Sciences,1AS,False,False,60
C:\Users\fethi\dzexams_downloaded_pdfs\المتوسطة\4am\arabe\10006.pdf,C:\Users\fethi\dzexams_downloaded_pdfs\المتوسطة\4am\arabe\Examen\Year_Unknown_Examen_Histoire_Geo_4AM_BEM_10006.pdf,Year_Unknown,Examen,Sujet,Histoire_Geo,4AM_BEM,False,False,60
C:\Users\fethi\dzexams_downloaded_pdfs\المتوسطة\4am\arabe\10007.pdf,C:\Users\fethi\dzexams_downloaded_pdfs\المتوسطة\4am\arabe\Examen\Year_Unknown_Examen_Technologie_4AM_BEM_10007.pdf,Year_Unknown,Examen,Sujet,Technologie,4AM_BEM,False,False,60
C:\Users\fethi\dzexams_downloaded_pdfs\المتوسطة\bem\math\19.pdf,C:\Users\fethi\dzexams_downloaded_pdfs\المتوسطة\bem\math\2021\Examen\2021_Examen_Arabe_4AM_BEM_19.pdf,2021,Examen,Sujet,Arabe,4AM_BEM,False,True,100
C:\Users\fethi\dzexams_downloaded_pdfs\المتوسطة\bem\hist\105.pdf,C:\Users\fethi\dzexams_downloaded_pdfs\المتوسطة\bem\hist\2018\Examen\2018_Term_Unknown_4AM_BEM_105.pdf,2018,Term_Unknown,Sujet,Subject_Unknown,4AM_BEM,False,True,50
C:\Users\fethi\dzexams_downloaded_pdfs\المتوسطة\bem\islam\68.pdf,C:\Users\fethi\dzexams_downloaded_pdfs\المتوسطة\bem\islam\2017-2018\Examen\2017-2018_Term_Unknown_Philosophie_4AM_BEM_68.pdf,2017-2018,Term_Unknown,Sujet,Philosophie,4AM_BEM,False,True,65
C:\Users\fethi\dzexams_downloaded_pdfs\المتوسطة\4am\arabe\10011.pdf,C:\Users\fethi\dzexams_downloaded_pdfs\المتوسطة\4am\arabe\Cours_Resumes\Cours_Resumes_Arabe_4AM_BEM_10011.pdf,Year_Unknown,Cours_Resumes,Sujet,Arabe,4AM_BEM,False,False,60
C:\Users\fethi\dzexams_downloaded_pdfs\المتوسطة\bem\physique\25.pdf,C:\Users\fethi\dzexams_downloaded_pdfs\المتوسطة\bem\physique\Unclassified\Year_Unknown_Term_Unknown_Corrige_Philosophie_4AM_BEM_25.pdf,Year_Unknown,Term_Unknown,Corrige,Philosophie,4AM_BEM,False,True,25
C:\Users\fethi\dzexams_downloaded_pdfs\المتوسطة\4am\arabe\10012.pdf,C:\Users\fethi\dzexams_downloaded_pdfs\المتوسطة\4am\arabe\2024\Trimestre_2\2024_Trimestre_2_Arabe_4AM_BEM_10012.pdf,2024,Trimestre_2,Sujet,Arabe,4AM_BEM,False,False,100
C:\Users\fethi\dzexams_downloaded_pdfs\المتوسطة\bem\physique\142.pdf,C:\Users\fethi\dzexams_downloaded_pdfs\المتوسطة\bem\physique\2020-2021\Examen\2020-2021_Term_Unknown_Physique_4AM_BEM_142.pdf,2020-2021,Term_Unknown,Sujet,Physique,4AM_BEM,False,True,65
C:\Users\fethi\dzexams_downloaded_pdfs\المتوسطة\bem\math\14.pdf,C:\Users\fethi\dzexams_downloaded_pdfs\المتوسطة\bem\math\2020-2021\Examen\2020-2021_Examen_Arabe_4AM_BEM_14.pdf,2020-2021,Examen,Sujet,Arabe,4AM_BEM,False,True,100
C:\Users\fethi\dzexams_downloaded_pdfs\المتوسطة\bem\physique\298.pdf,C:\Users\fethi\dzexams_downloaded_pdfs\المتوسطة\bem\physique\Devoir_T2\Year_Unknown_Devoir_T2_Arabe_4AM_BEM_298.pdf,Year_Unknown,Devoir_T2,Sujet,Arabe,4AM_BEM,False,True,60
C:\Users\fethi\dzexams_downloaded_pdfs\المتوسطة\4am\arabe\10017.pdf,C:\Users\fethi\dzexams_downloaded_pdfs\المتوسطة\4am\arabe\2021\Examen\2021_Term_Unknown_Arabe_4AM_BEM_10017.pdf,2021,Term_Unknown,Sujet,Arabe,4AM_BEM,False,False,65
C:\Users\fethi\dzexams_downloaded_pdfs\المتوسطة\4am\arabe\10018.pdf,C:\Users\fethi\dzexams_downloaded_pdfs\المتوسطة\4am\arabe\Cours_Resumes\2016-2017\Cours_Resumes_2016-2017_Arabe_4AM_BEM_10018.pdf,2016-2017,Cours_Resumes,Sujet,Arabe,4AM_BEM,False,False,100
C:\Users\fethi\dzexams_downloaded_pdfs\المتوسطة\4am\arabe\10019.pdf,C:\Users\fethi\dzexams_downloaded_pdfs\المتوسطة\4am\arabe\Trimestre_2\Year_Unknown_Trimestre_2_Arabe_4AM_BEM_10019.pdf,Year_Unknown,Trimestre_2,Sujet,Arabe,4AM_BEM,False,False,60
C:\Users\fethi\dzexams_downloaded_pdfs\المتوسطة\bem\eng\49.pdf,C:\Users\fethi\dzexams_downloaded_pdfs\المتوسطة\bem\eng\Examen\Year_Unknown_Examen_Philosophie_4AM_BEM_49.pdf,Year_Unknown,Examen,Sujet,Philosophie,4AM_BEM,False,True,60
C:\Users\fethi\dzexams_downloaded_pdfs\المتوسطة\4am\arabe\10021.pdf,C:\Users\fethi\dzexams_downloaded_pdfs\المتوسطة\4am\arabe\Examen\Year_Unknown_Examen_Arabe_4AM_BEM_10021.pdf,Year_Unknown,Examen,Sujet,Arabe,4AM_BEM,False,False,60
C:\Users\fethi\dzexams_downloaded_pdfs\المتوسطة\4am\arabe\10022.pdf,C:\Users\fethi\dzexams_downloaded_pdfs\المتوسطة\4am\arabe\2015\Examen\2015_Term_Unknown_Arabe_4AM_BEM_10022.pdf,2015,Term_Unknown,Sujet,Arabe,4AM_BEM,False,False,65
C:\Users\fethi\dzexams_downloaded_pdfs\المتوسطة\4am\arabe\10005.pdf,C:\Users\fethi\dzexams_downloaded_pdfs\المتوسطة\4am\arabe\Unclassified\Year_Unknown_Term_Unknown_Arabe_4AM_BEM_10005.pdf,Year_Unknown,Term_Unknown,Sujet,Arabe,4AM_BEM,False,True,25
C:\Users\fethi\dzexams_downloaded_pdfs\المتوسطة\bem\math\17.pdf,C:\Users\fethi\dzexams_downloaded_pdfs\المتوسطة\bem\math\Cours_Resumes\Cours_Resumes_Philosophie_4AM_BEM_17.pdf,Year_Unknown,Cours_Resumes,Sujet,Philosophie,4AM_BEM,False,True,60
C:\Users\fethi\dzexams_downloaded_pdfs\المتوسطة\4am\arabe\10024.pdf,C:\Users\fethi\dzexams_downloaded_pdfs\المتوسطة\4am\arabe\2022-2023\Examen\2022-2023_Term_Unknown_Corrige_Arabe_4AM_BEM_10024.pdf,2022-2023,Term_Unknown,Corrige,Arabe,4AM_BEM,False,False,65
C:\Users\fethi\dzexams_downloaded_pdfs\المتوسطة\4am\arabe\10025.pdf,C:\Users\fethi\dzexams_downloaded_pdfs\المتوسطة\4am\arabe\Cours_Resumes\Cours_Resumes_Arabe_4AM_BEM_10025.pdf,Year_Unknown,Cours_Resumes,Sujet,Arabe,4AM_BEM,False,False,60
C:\Users\fethi\dzexams_downloaded_pdfs\المتوسطة\bem\physique\34.pdf,C:\Users\fethi\dzexams_downloaded_pdfs\المتوسطة\bem\physique\2023\Trimestre_2\2023_Trimestre_2_Arabe_4AM_BEM_34.pdf,2023,Trimestre_2,Sujet,Arabe,4AM_BEM,False,True,100
C:\Users\fethi\dzexams_downloaded_pdfs\المتوسطة\4am\arabe\10028.pdf,C:\Users\fethi\dzexams_downloaded_pdfs\المتوسطة\4am\arabe\Devoirs\Year_Unknown_Devoirs_Arabe_4AM_BEM_10028.pdf,Year_Unknown,Devoirs,Sujet,Arabe,4AM_BEM,False,False,60
C:\Users\fethi\dzexams_downloaded_pdfs\المتوسطة\4am\arabe\10029.pdf,C:\Users\fethi\dzexams_downloaded_pdfs\المتوسطة\4am\arabe\2020\Examen\2020_Examen_Arabe_4AM_BEM_10029.pdf,2020,Examen,Sujet,Arabe,4AM_BEM,False,False,100
C:\Users\fethi\dzexams_downloaded_pdfs\المتوسطة\4am\arabe\10030.pdf,C:\Users\fethi\dzexams_downloaded_pdfs\المتوسطة\4am\arabe\2020\Examen\2020_Examen_Arabe_4AM_BEM_10030.pdf,2020,Examen,Sujet,Arabe,4AM_BEM,False,False,100
C:\Users\fethi\dzexams_downloaded_pdfs\المتوسطة\4am\arabe\10031.pdf,C:\Users\fethi\dzexams_downloaded_pdfs\المتوسطة\4am\arabe\2021-2022\Trimestre_2\2021-2022_Trimestre_2_Arabe_4AM_BEM_10031.pdf,2021-2022,Trimestre_2,Sujet,Arabe,4AM_BEM,False,False,100
C:\Users\fethi\dzexams_downloaded_pdfs\المتوسطة\bem\science\46.pdf,C:\Users\fethi\dzexams_downloaded_pdfs\المتوسطة\bem\science\2024\Examen\2024_Examen_Philosophie_4AM_BEM_46.pdf,2024,Examen,Sujet,Philosophie,4AM_BEM,False,True,100
C:\Users\fethi\dzexams_downloaded_pdfs\المتوسطة\4am\arabe\10033.pdf,C:\Users\fethi\dzexams_downloaded_pdfs\المتوسطة\4am\arabe\2021\Examen\2021_Examen_Arabe_4AM_BEM_10033.pdf,2021,Examen,Sujet,Arabe,4AM_BEM,False,False,100
C:\Users\fethi\dzexams_downloaded_pdfs\المتوسطة\4am\arabe\10034.pdf,C:\Users\fethi\dzexams_downloaded_pdfs\المتوسطة\4am\arabe\2022-2023\Trimestre_2\2022-2023_Trimestre_2_Arabe_4AM_BEM_10034.pdf,2022-2023,Trimestre_2,Sujet,Arabe,4AM_BEM,False,False,100
C:\Users\fethi\dzexams_downloaded_pdfs\المتوسطة\bem\physique\4.pdf,C:\Users\fethi\dzexams_downloaded_pdfs\المتوسطة\bem\physique\2017-2018\Trimestre_1\2017-2018_Trimestre_1_Arabe_4AM_BEM_4.pdf,2017-2018,Trimestre_1,Sujet,Arabe,4AM_BEM,False,True,100
C:\Users\fethi\dzexams_downloaded_pdfs\المتوسطة\4am\arabe\10036.pdf,C:\Users\fethi\dzexams_downloaded_pdfs\المتوسطة\4am\arabe\Examen\Year_Unknown_Examen_Arabe_4AM_BEM_10036.pdf,Year_Unknown,Examen,Sujet,Arabe,4AM_BEM,False,False,60
